"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","comparison","gene_symbols","Pathway_Description"
"Cellular Processes","Cell growth and death","kmr04218","Cellular senescence - Kryptolebias marmoratus (mangrove rivulus)","8/316","208/7558",0.0384615384615385,0.919912366114898,-0.244648441303648,0.64685513370571,0.974179418231491,0.812157999199307,"108244015/108251143/108242636/108246365/108233159/108239960/108234124/108240216",8,"PrC_PoC_Down","slc25a4/LOC108251143/LOC108242636/LOC108246365/zgc:171775/itpr2/LOC108234124/LOC108240216","Cellular senescence - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00533","Glycosaminoglycan biosynthesis - keratan sulfate - Kryptolebias marmoratus (mangrove rivulus)","1/316","26/7558",0.0384615384615385,0.919912366114898,-0.0854448660961207,0.671204620555071,0.99831916650152,0.83228292617811,"108237942",1,"PrC_PoC_Down","LOC108237942","Glycosaminoglycan biosynthesis - keratan sulfate - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr03018","RNA degradation - Kryptolebias marmoratus (mangrove rivulus)","3/316","84/7558",0.0357142857142857,0.854204339963833,-0.280670446020756,0.688849024687926,0.99831916650152,0.83228292617811,"108231175/108235781/108244612",3,"PrC_PoC_Down","eno1b/pfkmb/LOC108244612","RNA degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Circulatory system","kmr04270","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)","6/316","166/7558",0.036144578313253,0.864495958517615,-0.368734951736722,0.699794973190936,0.99831916650152,0.83228292617811,"108242714/108247229/108236711/108244224/108239960/108238355",6,"PrC_PoC_Down","LOC108242714/prkcaa/LOC108236711/admb/itpr2/pla2g4ab","Vascular smooth muscle contraction - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Immune system","kmr04621","NOD-like receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","6/316","166/7558",0.036144578313253,0.864495958517615,-0.368734951736722,0.699794973190936,0.99831916650152,0.83228292617811,"108240712/108233159/108239960/108229415/108240069/108231757",6,"PrC_PoC_Down","LOC108240712/zgc:171775/itpr2/LOC108229415/LOC108240069/nfkbiaa","NOD-like receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04916","Melanogenesis - Kryptolebias marmoratus (mangrove rivulus)","5/316","140/7558",0.0357142857142857,0.854204339963833,-0.363709120620605,0.70281669321707,0.99831916650152,0.83228292617811,"108247229/108238486/108236783/108246125/108245388",5,"PrC_PoC_Down","prkcaa/wnt6b/gnai3/wnt9b/LOC108245388","Melanogenesis - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04310","Wnt signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","8/316","225/7558",0.0355555555555556,0.850407876230661,-0.475825964582093,0.730918571461457,0.999897535016988,0.833598787087847,"108231305/108247229/108238486/108249917/108246125/108233786/108245388/108237172",8,"PrC_PoC_Down","rac2/prkcaa/wnt6b/daam1a/wnt9b/LOC108233786/LOC108245388/LOC108237172","Wnt signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04010","MAPK signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","15/316","410/7558",0.0365853658536585,0.875038592158073,-0.543456212869982,0.742469537445164,0.999897535016988,0.833598787087847,"108233675/108231305/108247229/108235724/108235662/108242692/108233159/108228441/108237197/108248114/108235453/108237172/108245561/108250946/108238355",15,"PrC_PoC_Down","LOC108233675/rac2/prkcaa/erbb3a/LOC108235662/LOC108242692/zgc:171775/LOC108228441/LOC108237197/LOC108248114/LOC108235453/LOC108237172/ntf3/LOC108250946/pla2g4ab","MAPK signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Metabolism of other amino acids","kmr00410","beta-Alanine metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/316","32/7558",0.03125,0.747428797468354,-0.299065080174316,0.745782706470425,0.999897535016988,0.833598787087847,"108247748",1,"PrC_PoC_Down","LOC108247748","beta-Alanine metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Immune system","kmr04625","C-type lectin receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","4/316","122/7558",0.0327868852459016,0.78418759078647,-0.501967535139797,0.757156361234206,0.999897535016988,0.833598787087847,"108233159/108239960/108231757/108238364",4,"PrC_PoC_Down","zgc:171775/itpr2/nfkbiaa/ptgs2b","C-type lectin receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04920","Adipocytokine signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","3/316","94/7558",0.0319148936170213,0.763331537840022,-0.482289150719595,0.759524513242243,0.999897535016988,0.833598787087847,"108249420/108235121/108231757",3,"PrC_PoC_Down","LOC108249420/adipor2/nfkbiaa","Adipocytokine signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cellular community - eukaryotes","kmr04540","Gap junction - Kryptolebias marmoratus (mangrove rivulus)","4/316","124/7558",0.032258064516129,0.771539403838301,-0.535796487406578,0.7682990510734,0.999897535016988,0.833598787087847,"108247229/108236783/108239960/108250946",4,"PrC_PoC_Down","prkcaa/gnai3/itpr2/LOC108250946","Gap junction - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Immune system","kmr04623","Cytosolic DNA-sensing pathway - Kryptolebias marmoratus (mangrove rivulus)","2/316","66/7558",0.0303030303030303,0.724779439969313,-0.469075715659464,0.769789947038575,0.999897535016988,0.833598787087847,"108231757/108244627",2,"PrC_PoC_Down","nfkbiaa/cgas","Cytosolic DNA-sensing pathway - Kryptolebias marmoratus (mangrove rivulus)"
NA,NA,"kmr04081","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)","11/316","321/7558",0.0342679127725857,0.819610394731653,-0.689880278956109,0.794090700733154,0.999897535016988,0.833598787087847,"108246938/108246509/108242690/108239581/108236783/108243758/108238999/108237408/108247551/108235121/108230804",11,"PrC_PoC_Down","nos1/slco1c1/gnb3b/gngt1/gnai3/itgb3a/LOC108238999/gnb5b/gngt2b/adipor2/LOC108230804","Hormone signaling - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00020","Citrate cycle (TCA cycle) - Kryptolebias marmoratus (mangrove rivulus)","1/316","38/7558",0.0263157894736842,0.629413724183877,-0.478366988537041,0.803486025532195,0.999897535016988,0.833598787087847,"108247105",1,"PrC_PoC_Down","LOC108247105","Citrate cycle (TCA cycle) - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01210","2-Oxocarboxylic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/316","40/7558",0.025,0.597943037974684,-0.532543899359505,0.819655611831377,0.999897535016988,0.833598787087847,"108234102",1,"PrC_PoC_Down","got1","2-Oxocarboxylic acid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00600","Sphingolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)","2/316","75/7558",0.0266666666666667,0.637805907172996,-0.658450473348167,0.827821811441791,0.999897535016988,0.833598787087847,"108244565/108238373",2,"PrC_PoC_Down","zgc:158263/acer1","Sphingolipid metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Carbohydrate metabolism","kmr00630","Glyoxylate and dicarboxylate metabolism - Kryptolebias marmoratus (mangrove rivulus)","1/316","42/7558",0.0238095238095238,0.569469559975889,-0.584418714565427,0.834498593431467,0.999897535016988,0.833598787087847,"108247105",1,"PrC_PoC_Down","LOC108247105","Glyoxylate and dicarboxylate metabolism - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Membrane transport","kmr02010","ABC transporters - Kryptolebias marmoratus (mangrove rivulus)","1/316","45/7558",0.0222222222222222,0.531504922644163,-0.658405706941962,0.854510632994287,0.999897535016988,0.833598787087847,"108240409",1,"PrC_PoC_Down","abca12","ABC transporters - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Immune system","kmr04620","Toll-like receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","3/316","113/7558",0.0265486725663717,0.634983757141257,-0.816597513969505,0.857849750054929,0.999897535016988,0.833598787087847,"108233159/108237172/108231757",3,"PrC_PoC_Down","zgc:171775/LOC108237172/nfkbiaa","Toll-like receptor signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04114","Oocyte meiosis - Kryptolebias marmoratus (mangrove rivulus)","4/316","145/7558",0.0275862068965517,0.659799214316892,-0.863995151809056,0.862404181881162,0.999897535016988,0.833598787087847,"108233159/108239960/108245388/108234204",4,"PrC_PoC_Down","zgc:171775/itpr2/LOC108245388/LOC108234204","Oocyte meiosis - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04914","Progesterone-mediated oocyte maturation - Kryptolebias marmoratus (mangrove rivulus)","3/316","115/7558",0.0260869565217391,0.623940561364887,-0.848829366624615,0.865823723046811,0.999897535016988,0.833598787087847,"108236783/108233159/108238986",3,"PrC_PoC_Down","gnai3/zgc:171775/stk10","Progesterone-mediated oocyte maturation - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00071","Fatty acid degradation - Kryptolebias marmoratus (mangrove rivulus)","1/316","49/7558",0.0204081632653061,0.488116765693619,-0.750873686729069,0.877490864171424,0.999897535016988,0.833598787087847,"108241772",1,"PrC_PoC_Down","LOC108241772","Fatty acid degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr03050","Proteasome - Kryptolebias marmoratus (mangrove rivulus)","1/316","52/7558",0.0192307692307692,0.459956183057449,-0.816235317219948,0.892317601590589,0.999897535016988,0.833598787087847,"108242534",1,"PrC_PoC_Down","psmb10","Proteasome - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00513","Various types of N-glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/316","54/7558",0.0185185185185185,0.442920768870136,-0.858136603269524,0.90119410933668,0.999897535016988,0.833598787087847,"108245450",1,"PrC_PoC_Down","LOC108245450","Various types of N-glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Cell growth and death","kmr04216","Ferroptosis - Kryptolebias marmoratus (mangrove rivulus)","1/316","55/7558",0.0181818181818182,0.434867663981588,-0.878623917754558,0.905354911768664,0.999897535016988,0.833598787087847,"108233310",1,"PrC_PoC_Down","si:ch73-352p4.8","Ferroptosis - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Lipid metabolism","kmr00140","Steroid hormone biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/316","56/7558",0.0178571428571429,0.427102169981917,-0.898817776254692,0.909341030372036,0.999897535016988,0.833598787087847,"108245742",1,"PrC_PoC_Down","hsd17b12a","Steroid hormone biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Human Diseases","Infectious disease: viral","kmr05168","Herpes simplex virus 1 infection - Kryptolebias marmoratus (mangrove rivulus)","5/316","193/7558",0.0259067357512953,0.619630091165475,-1.11811744531811,0.911827073812329,0.999897535016988,0.833598787087847,"108242636/108246365/108243758/108231757/108244627",5,"PrC_PoC_Down","LOC108242636/LOC108246365/itgb3a/nfkbiaa/cgas","Herpes simplex virus 1 infection - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00514","Other types of O-glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/316","58/7558",0.0172413793103448,0.412374508948058,-0.938367557550401,0.916818156920783,0.999897535016988,0.833598787087847,"108240773",1,"PrC_PoC_Down","galnt3","Other types of O-glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Organismal Systems","Endocrine system","kmr04910","Insulin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","4/316","178/7558",0.0224719101123595,0.537476888067131,-1.30438036113447,0.944346239003244,0.999897535016988,0.833598787087847,"108248728/108228271/108237018/108233882",4,"PrC_PoC_Down","ppp1r3db/LOC108228271/pygma/acaca","Insulin signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Glycan biosynthesis and metabolism","kmr00510","N-Glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)","1/316","69/7558",0.0144927536231884,0.346633645202715,-1.13882866196077,0.948210230480431,0.999897535016988,0.833598787087847,"108245450",1,"PrC_PoC_Down","LOC108245450","N-Glycan biosynthesis - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04068","FoxO signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","4/316","181/7558",0.0220994475138122,0.528568431358836,-1.34093290763038,0.948966684904371,0.999897535016988,0.833598787087847,"108233159/108228781/108242480/108250946",4,"PrC_PoC_Down","zgc:171775/homer2/sgk1/LOC108250946","FoxO signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Amino acid metabolism","kmr00310","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)","1/316","76/7558",0.0131578947368421,0.314706862091939,-1.25418995890969,0.961706126462436,0.999897535016988,0.833598787087847,"108250318",1,"PrC_PoC_Down","smyd1a","Lysine degradation - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04150","mTOR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","4/316","201/7558",0.0199004975124378,0.475974557591788,-1.57285619112076,0.971816804077466,0.999897535016988,0.833598787087847,"108247229/108238486/108246125/108242480",4,"PrC_PoC_Down","prkcaa/wnt6b/wnt9b/sgk1","mTOR signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Cellular Processes","Transport and catabolism","kmr04142","Lysosome - Kryptolebias marmoratus (mangrove rivulus)","3/316","173/7558",0.0173410404624277,0.414758176629838,-1.626567717635,0.978269237798169,0.999897535016988,0.833598787087847,"108234787/108242311/108240069",3,"PrC_PoC_Down","si:dkeyp-75b4.8/si:ch211-212k18.7/LOC108240069","Lysosome - Kryptolebias marmoratus (mangrove rivulus)"
"Metabolism","Global and overview maps","kmr01240","Biosynthesis of cofactors - Kryptolebias marmoratus (mangrove rivulus)","3/316","176/7558",0.0170454545454545,0.407688434982739,-1.66076627878362,0.98034380100613,0.999897535016988,0.833598787087847,"108235452/108249238/108231076",3,"PrC_PoC_Down","adss1/LOC108249238/ak1","Biosynthesis of cofactors - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signaling molecules and interaction","kmr04060","Cytokine-cytokine receptor interaction - Kryptolebias marmoratus (mangrove rivulus)","4/316","230/7558",0.0173913043478261,0.415960374243258,-1.8788949271191,0.988589921342876,0.999897535016988,0.833598787087847,"108240717/108250046/108231950/108230571",4,"PrC_PoC_Down","LOC108240717/LOC108250046/wu:fl23c11/LOC108230571","Cytokine-cytokine receptor interaction - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr04141","Protein processing in endoplasmic reticulum - Kryptolebias marmoratus (mangrove rivulus)","3/316","196/7558",0.0153061224489796,0.366087574270214,-1.87822832637888,0.990050955370851,0.999897535016988,0.833598787087847,"108251143/108240314/108234124",3,"PrC_PoC_Down","LOC108251143/fbxo2/LOC108234124","Protein processing in endoplasmic reticulum - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Chromosome","kmr03082","ATP-dependent chromatin remodeling - Kryptolebias marmoratus (mangrove rivulus)","1/316","117/7558",0.00854700854700855,0.204424970247755,-1.81153785814403,0.993504004298918,0.999897535016988,0.833598787087847,"108245850",1,"PrC_PoC_Down","LOC108245850","ATP-dependent chromatin remodeling - Kryptolebias marmoratus (mangrove rivulus)"
"Environmental Information Processing","Signal transduction","kmr04350","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)","1/316","143/7558",0.00699300699300699,0.167256793839072,-2.09996729694676,0.997902049917667,0.999897535016988,0.833598787087847,"108240717",1,"PrC_PoC_Down","LOC108240717","TGF-beta signaling pathway - Kryptolebias marmoratus (mangrove rivulus)"
"Genetic Information Processing","Folding, sorting and degradation","kmr04120","Ubiquitin mediated proteolysis - Kryptolebias marmoratus (mangrove rivulus)","1/316","157/7558",0.00636942675159236,0.152342175280174,-2.24188944154434,0.998860375182932,0.999897535016988,0.833598787087847,"108240314",1,"PrC_PoC_Down","fbxo2","Ubiquitin mediated proteolysis - Kryptolebias marmoratus (mangrove rivulus)"
